"from_stop_I","to_stop_I","d"
1355,45674,289.08869906473
1386,45675,722.568711461251
815,45676,370.371567358681
799,45677,558.194078081289
889,45678,407.810330126834
1876,45679,750.975198646002
1845,45680,440.052292384103
1867,45681,550.640272023818
1342,45682,261.869125568304
1366,45683,170.346044699536
1328,45684,562.467544319373
1303,45685,699.785298289733
1364,45686,912.09152090444
1364,45687,878.455428869278
1364,45688,1118.01961999162
1274,45689,282.634486498152
885,45690,456.859638162187
697,45691,859.624672029667
1361,45692,345.10214267572
2056,45693,853.852535858778
1849,45694,454.05527142416
1846,45695,1073.38829692005
1866,45696,946.706701279971
2036,45697,442.599918537676
1866,45698,376.465205078297
3587,45699,1357.33074523042
1489,45700,480.74600990691
668,45701,371.644723655623
1489,45702,216.745642931479
1341,45703,208.793436688516
1339,45704,292.392510558955
682,45705,216.930676420549
862,45706,430.937703719921
1773,45707,571.034720767891
864,45708,237.455540041271
1211,45709,220.859744515673
1196,45710,398.509641440955
1328,45711,512.779336825752
809,45712,308.198143222149
684,45713,949.375170855904
1868,45714,406.505195609602
1331,45715,567.528710449822
835,45716,262.612677560517
842,45717,205.204872204386
1426,45718,170.267611239531
1174,45719,250.135084060484
1383,45720,235.845091643474
1347,45721,637.155388187864
1505,45722,469.444049840988
1419,45723,178.375209342097
1418,45724,295.26584203788
2041,45725,456.637142469224
1309,45726,360.198207654817
1329,45727,287.347880483689
1329,45728,499.691249259623
1347,45729,976.36425266299
1359,45730,465.575177998238
1346,45731,398.246072452604
1302,45732,385.559491226147
1782,45733,413.024290752762
678,45734,243.644999799637
1347,45735,237.524842116187
803,45736,900.850284656549
696,45737,490.742990280878
1358,45738,212.854699590393
664,45739,541.767049804036
1340,45740,295.712531012737
1434,45741,219.886512705305
2037,45742,440.572358240006
2034,45743,625.275865061203
2041,45744,1134.82427947031
1486,45745,566.339335132094
667,45746,163.396772652553
1487,45747,596.927015269875
1290,45748,514.398108601758
1319,45749,604.397001362179
1319,45750,447.508621507042
1213,45751,807.742669126634
888,45752,562.725173504782
798,45753,400.51185351926
816,45754,858.814659452957
886,45755,418.694372622576
890,45756,341.815441574164
892,45757,527.802685350233
912,45758,269.834762136128
874,45759,316.6536717053
1505,45760,634.542394900577
867,45761,538.965178915844
867,45762,1002.03589313112
1795,45763,876.290407929582
889,45764,710.38854841108
915,45765,478.738227714931
676,45766,1226.64897782344
1886,45767,434.561071866112
1195,45768,354.747201848265
1172,45769,511.2590400959
1395,45770,172.507825414928
1395,45771,245.307241913566
860,45772,542.521925684524
1410,45773,265.852544289012
1410,45774,209.214666162829
1390,45775,572.154267609879
1388,45776,268.874800319135
856,45777,183.228253415617
1190,45778,665.225762517174
1875,45779,464.646926886306
1870,45780,1379.10339912858
1428,45781,450.473131154014
1193,45782,483.878436180915
1246,45783,641.176965088368
838,45784,295.772859725907
835,45785,307.274943128262
911,45786,519.407119677344
1785,45787,525.142221757867
1176,45788,567.846200077832
889,45789,451.104587852229
1180,45790,604.892158321611
1498,45791,574.440925046081
1679,45792,274.394737165031
1221,45793,310.436689696601
1844,45794,632.688477328958
2529,45795,428.569376910848
1872,45796,277.869379210988
2456,45797,792.153451551771
2391,45798,208.746743315472
1223,45799,854.655586629943
1403,45800,526.679869663774
1403,45801,700.087338554087
2171,45802,600.369821026943
2615,45803,1430.23279069616
2614,45804,845.948965954517
1856,45805,441.696372606704
1857,45806,701.18651159651
2247,45807,397.642575855461
2246,45808,518.071589451828
2232,45809,551.64691312362
1877,45810,911.718347007794
2077,45811,936.309521036324
2203,45812,1342.29438509904
2182,45813,1294.79734185834
2495,45814,611.299982941332
2127,45815,824.206106780415
2013,45816,223.03131513506
1851,45817,573.430428213065
2218,45818,383.332898248921
2077,45819,308.377227893277
1049,45820,520.686607998891
930,45821,203.620233734802
1023,45822,327.884524419585
5179,45823,368.277878146234
2183,45824,1465.38485568366
2342,45825,2075.92489331874
2636,45826,399.625253682916
2050,45827,330.393982165188
2029,45828,461.826650178803
2010,45829,662.360700582116
676,45830,371.15838227578
2031,45831,510.525315722458
1836,45832,633.210462455775
1835,45833,794.373347569653
1864,45834,806.014266192048
2219,45835,541.75505933686
2024,45836,629.513772923364
2634,45837,1126.26515134695
2420,45838,679.804548365568
2430,45839,354.126761936466
2416,45840,459.082613633126
1310,45841,486.775467405224
1306,45842,508.48561496119
1311,45843,546.592334635808
1310,45844,674.072410154947
2215,45845,544.793193461712
2215,45846,567.258360940816
2527,45847,644.034029461695
2529,45848,604.532113275769
2342,45849,874.711923544192
1902,45850,1093.70554325559
2166,45851,1760.50166132719
2102,45852,1082.17686327103
2093,45853,458.265839111553
2495,45854,496.215494386612
2168,45855,473.047994979802
1926,45856,856.405549311932
2493,45857,389.94195919832
1919,45858,448.504785125625
1920,45859,475.892721802537
1922,45860,235.542017640963
1925,45861,394.323165179999
2392,45862,568.575957367933
1925,45863,909.34831823448
1924,45864,1962.84710402278
2050,45865,882.139928383431
2084,45866,874.670143410236
1863,45867,1069.79585675185
1864,45868,369.433451859594
2495,45869,1823.85541745499
2077,45870,785.002277591904
2144,45871,828.769683481991
2077,45872,420.648381638619
2024,45873,617.362584764375
2191,45874,1042.22187083877
2016,45875,390.869358491467
2144,45876,302.548976025886
1924,45877,601.886202217912
5141,45878,393.043482061644
2131,45879,594.173356748089
2130,45880,524.225861144617
2146,45881,377.681368470566
2383,45882,633.608636884984
2612,45883,375.140480062447
2381,45884,799.79818559417
2066,45885,486.741278282266
2065,45886,490.918721819331
2664,45887,1096.31916190651
2613,45888,786.612352159833
2241,45889,653.71014571247
2230,45890,574.980360223107
2253,45891,395.51473859214
5146,45892,1107.94281543401
2029,45893,1422.83031130833
2655,45894,931.553455418117
2655,45895,1585.67149062284
2427,45896,549.202897328079
2434,45897,803.546782384022
2427,45898,885.449706146683
3587,45899,729.676254281722
687,45900,284.951171924208
691,45901,603.959040054178
671,45902,645.77051960635
2195,45903,736.237059912631
2337,45904,82.462870217456
2385,45905,420.628510402954
1978,45906,489.646995585486
322,45907,916.505411365234
322,45908,557.296268692156
304,45909,259.221845206244
2137,45910,262.604874600216
2123,45911,271.186096150678
2197,45912,664.782338573036
2187,45913,732.367644884743
5145,45914,653.680100285062
1917,45915,544.678368815364
1926,45916,1560.14557547423
2172,45917,832.814366999282
2091,45918,1107.22386219437
2090,45919,1176.1720257945
2135,45920,368.742194532098
2091,45921,411.15403361466
2091,45922,412.746001574516
268,45923,490.029153850881
266,45924,487.30042942522
3431,45925,850.916907682017
2216,45926,467.727776258364
2234,45927,425.290525878476
2618,45928,390.470281981956
3772,45929,1041.15970491898
2145,45930,573.00579834237
2145,45931,1159.425463839
5146,45932,1076.867353215
2027,45933,516.315251214723
2028,45934,898.68305051678
2639,45935,660.661182444576
5147,45936,749.240749356733
2183,45937,844.174712924139
5146,45938,801.596599531423
3427,45939,515.467876612153
3300,45940,575.963147445045
2886,45941,687.899657414035
2452,45942,331.269366006513
1931,45943,613.774350011977
1934,45944,97.5821614658641
2388,45945,383.941407376445
2387,45946,548.64065998454
2218,45947,786.685202418936
1878,45948,452.621338176237
2614,45949,522.753061212974
2240,45950,598.184078296677
2164,45951,567.799387981358
2441,45952,462.11230276604
1838,45953,693.411484216499
2500,45954,709.996022660639
2594,45955,1160.20311982454
2317,45956,3337.71400476118
2335,45957,1039.39162458624
2427,45958,291.532431286956
2423,45959,336.925035751138
2674,45960,1724.5784621606
2433,45961,649.120225615469
2410,45962,487.337055219396
2484,45963,762.864642793849
1847,45964,72.0134816234084
1852,45965,442.958052989296
1279,45966,1320.32848770373
2265,45967,824.565992497801
1957,45968,73.1222285046191
1966,45969,378.728353277632
1854,45970,1049.5742566664
2613,45971,628.548989488758
2072,45972,222.388527458059
2487,45973,386.698691615169
2501,45974,938.539980685822
2466,45975,1238.80178651653
1861,45976,1203.05931455632
1925,45977,578.105489934063
2169,45978,471.423167542373
1924,45979,435.270039370766
1839,45980,325.95663195871
2373,45981,358.574308498349
2061,45982,220.783328587666
2072,45983,340.496028598692
2383,45984,630.849254849032
2147,45985,1180.56744230495
2021,45986,797.232421152545
1827,45987,727.83924609822
2070,45988,756.03117529269
2490,45989,624.986856707231
2487,45990,445.388579815128
1859,45991,689.131364176884
2233,45992,492.135390335993
1858,45993,345.023294989659
1862,45994,546.706330322927
2620,45995,811.113797898521
2148,45996,776.138346796445
2415,45997,873.290827501365
2470,45998,332.926122637773
2540,45999,199.708038562235
1948,46000,721.031617761499
1933,46001,301.554509449214
2649,46002,331.139578126051
2069,46003,671.922455131539
2471,46004,537.812383550605
2466,46005,1186.02867849271
2466,46006,411.293376798862
2021,46007,285.321484443513
2099,46008,538.501918861394
2623,46009,604.677365766417
2629,46010,590.806579224307
2448,46011,382.574165710273
2420,46012,689.53198712662
2245,46013,1359.69333379353
4131,46014,1053.56343061606
1949,46015,301.428254426437
2661,46016,716.8291654606
2432,46017,966.870301566889
1280,46018,410.469682169694
2038,46019,609.405120389169
1828,46020,1046.48086992658
1696,46021,687.075357642047
1953,46022,206.803811397333
2617,46023,721.332205817522
2244,46024,438.697516392137
566,46025,513.182070952389
565,46026,571.691550000646
3661,46027,1047.18342269496
3689,46028,756.330849423022
4138,46029,1021.44262117697
480,46030,436.274089361334
480,46031,393.974232758743
306,46032,471.913048056792
632,46033,574.610965057033
589,46034,442.368861670957
1455,46035,1117.15497034988
465,46036,967.04292044769
465,46037,594.871335954873
3768,46038,476.491867454626
3768,46039,411.763449705742
567,46040,545.63772898133
570,46041,582.433358660325
2661,46042,860.84664925242
1915,46043,765.286525714024
1902,46044,566.082427760927
2182,46045,393.241959625661
3633,46046,487.817483235854
3664,46047,461.332596262984
478,46048,1205.96835083955
4210,46049,320.969619432384
3635,46050,616.112407148293
3900,46051,858.718757859704
1478,46052,99.8031840600217
634,46053,337.792291560075
592,46054,430.281666698402
3895,46055,376.778813255889
2456,46056,644.351787335057
2445,46057,953.217692100282
2658,46058,268.248832050814
469,46059,1467.18742446458
305,46060,736.883680244062
316,46061,1119.67412804219
3688,46062,474.955437793466
471,46063,849.639156620837
475,46064,659.01306203056
4021,46065,547.787526986764
3623,46066,563.462333021472
3905,46067,1293.52834185588
4155,46068,522.668779350252
4026,46069,605.462932734994
2203,46070,490.779318848456
2183,46071,937.165405571376
2668,46072,824.355665300602
2665,46073,737.736361814563
3682,46074,577.054550753835
1504,46075,524.676949508807
1504,46076,556.780900442291
3672,46077,619.919101734106
4159,46078,660.915850390263
3889,46079,691.828760927553
3631,46080,407.261481867901
2308,46081,285.991298409072
2475,46082,349.179368540454
3921,46083,751.446231985051
3905,46084,1041.98310185087
4150,46085,533.684978200328
3628,46086,771.096520035983
3666,46087,402.673029769827
3855,46088,1116.88208975699
564,46089,572.075569065875
3600,46090,507.594847171067
1901,46091,892.246531095322
1913,46092,624.614532604425
2541,46093,287.226351289664
1950,46094,314.201629037339
3926,46095,1152.96015982046
3900,46096,365.804185608174
3893,46097,568.769920310894
3898,46098,360.619946540288
4219,46099,384.249945372485
4224,46100,813.867910149313
3612,46101,1223.61728790797
3854,46102,551.385607306445
3575,46103,1532.36228316833
3569,46104,604.258217494307
2091,46105,940.632580590017
2122,46106,596.148843571697
2530,46107,701.277235596739
2048,46108,567.319340393815
4136,46109,606.240582339218
4247,46110,602.410805532034
4250,46111,498.37382264162
4249,46112,33.8656411910708
4137,46113,476.571908669347
3902,46114,1087.86333581769
3902,46115,548.329496090308
4026,46116,360.631301238955
3624,46117,492.781936943953
2665,46118,371.171310679581
2666,46119,377.176000439291
2615,46120,495.377367992083
1849,46121,874.56056036916
3617,46122,759.967020302647
3617,46123,1069.38663010668
3686,46124,571.490741004646
3921,46125,670.986113554527
3555,46126,602.0814787807
3674,46127,609.618010044014
3674,46128,572.701930959212
4255,46129,731.717145349637
3547,46130,1678.36015703726
3568,46131,1756.97897752572
3789,46132,438.213284880016
1965,46133,592.082778470584
1902,46134,853.590359720701
1910,46135,445.625579993575
1929,46136,331.060469862617
3548,46137,705.156710993825
3548,46138,559.288245485516
1446,46139,484.623117945571
3547,46140,572.203054581983
3568,46141,506.025761174645
3790,46142,675.343120218049
3591,46143,663.382949815721
3766,46144,1128.4604165051
3829,46145,546.365471031433
3544,46146,271.132542423179
575,46147,370.208148415788
5103,46148,997.919531327247
577,46149,634.631239837475
474,46150,250.594505917811
3900,46151,797.378933085986
3609,46152,411.985337603085
4164,46153,493.876183389143
3766,46154,602.664096265581
644,46155,1103.20426906502
3618,46156,201.765226048541
2654,46157,802.335049660957
2654,46158,826.399047930875
2631,46159,578.901615829631
2631,46160,293.146823046631
4026,46161,936.0131135602
3901,46162,690.177976001727
4026,46163,1715.90939985846
3544,46164,983.184790228876
3678,46165,731.944333353575
3691,46166,674.298942959402
3618,46167,1190.33504014576
3617,46168,1540.95224725004
3553,46169,337.90268523739
577,46170,277.847625123207
577,46171,894.730405475827
588,46172,955.546869268505
482,46173,811.533433792728
469,46174,336.809556551507
3753,46175,1421.09501236514
3600,46176,898.742636877775
3754,46177,490.39118776235
3588,46178,504.798134637939
3915,46179,747.310564384119
3917,46180,1222.94262127071
3896,46181,368.570640375874
4144,46182,688.71674205394
3789,46183,402.888849604145
3787,46184,361.004678164273
3822,46185,459.958802142352
3784,46186,64.493895548322
585,46187,442.683807786268
586,46188,658.144869730099
652,46189,666.772194344637
3826,46190,598.105226853064
3825,46191,626.442886041934
5102,46192,713.131406436406
5103,46193,583.938027266264
3821,46194,1078.9396949728
3822,46195,493.450208208427
3616,46196,738.397735843585
468,46197,639.06643997799
1496,46198,888.483289630895
645,46199,776.681594266397
646,46200,678.789950042402
5109,46201,1095.74897899512
3780,46202,818.443883370855
1446,46203,483.489204637038
4740,46204,538.39878094551
305,46205,300.917534687817
653,46206,531.641328083081
3616,46207,930.792057012539
4210,46208,428.249461482538
573,46209,719.517823885154
3781,46210,1110.22179449443
556,46211,375.754602047111
271,46212,301.228170918919
2448,46213,907.720867448604
2311,46214,771.456514197497
1909,46215,377.530152576769
5104,46216,713.387174406658
1473,46217,432.769512493389
572,46218,219.03752501283
1472,46219,537.922602755373
1470,46220,624.693405032497
477,46221,378.914831133124
3909,46222,981.809381138674
5098,46223,711.305146292581
3676,46224,612.363608203572
4024,46225,592.034883825088
3668,46226,424.458432846593
3628,46227,558.639041243553
3780,46228,1114.68710035582
3780,46229,576.854799256563
1209,46230,890.67504920777
4021,46231,1045.99697650608
4021,46232,632.718642507714
3907,46233,465.066592579215
4160,46234,682.985673925032
556,46235,843.459559304186
476,46236,425.202283422164
1462,46237,771.302405026423
307,46238,477.077759203625
